college_stats_link,School,Conf,Class,Pos,G,Rec,RecYds,RecAvg,RecTD,RushAtt,RushYds,RushAvg,RushTD,Plays,TotYds,TotAvg,TotTD
https://www.sports-reference.com/cfb/players/steve-breaston-1.html,Michigan,Big Ten,SR,WR,13,58,670,11.6,2,10,79,7.9,0,68,749,11.0
https://www.sports-reference.com/cfb/players/david-clowney-1.html,Virginia Tech,Big East,FR,WR,12,5,67,13.4,1,,,,,5,67,13.4
https://www.sports-reference.com/cfb/players/david-clowney-1.html,Virginia Tech,ACC,SO,WR,12,20,263,13.2,2,1,-20,-20.0,0,21,243,11.6
https://www.sports-reference.com/cfb/players/david-clowney-1.html,Virginia Tech,ACC,JR,WR,13,34,619,18.2,3,,,,,34,619,18.2
https://www.sports-reference.com/cfb/players/david-clowney-1.html,Virginia Tech,ACC,SR,WR,12,34,424,12.5,0,1,-5,-5.0,0,35,419,12.0
https://www.sports-reference.com/cfb/players/chris-davis-2.html,Florida State,ACC,FR,WR,13,23,264,11.5,2,4,15,3.8,0,27,279,10.3
https://www.sports-reference.com/cfb/players/chris-davis-2.html,Florida State,ACC,SO,WR,12,14,228,16.3,1,8,6,0.8,0,22,234,10.6
https://www.sports-reference.com/cfb/players/chris-davis-2.html,Florida State,ACC,JR,WR,13,51,666,13.1,5,5,21,4.2,0,56,687,12.3
https://www.sports-reference.com/cfb/players/chris-davis-2.html,Florida State,ACC,SR,WR,13,49,684,14.0,4,5,28,5.6,1,54,712,13.2
https://www.sports-reference.com/cfb/players/yamon-figurs-1.html,Kansas State,Big 12,SO,WR,11,31,483,15.6,2,2,8,4.0,0,33,491,14.9
https://www.sports-reference.com/cfb/players/yamon-figurs-1.html,Kansas State,Big 12,JR,WR,11,14,243,17.4,1,,,,,14,243,17.4
https://www.sports-reference.com/cfb/players/yamon-figurs-1.html,Kansas State,Big 12,SR,WR,12,28,418,14.9,3,3,71,23.7,2,31,489,15.8
https://www.sports-reference.com/cfb/players/ted-ginn-jr-1.html,Ohio State,Big Ten,FR,DB,12,25,359,14.4,2,13,113,8.7,2,38,472,12.4
https://www.sports-reference.com/cfb/players/ted-ginn-jr-1.html,Ohio State,Big Ten,SO,WR,12,51,803,15.7,4,12,83,6.9,1,63,886,14.1
https://www.sports-reference.com/cfb/players/ted-ginn-jr-1.html,Ohio State,Big Ten,JR,WR,13,59,781,13.2,9,3,17,5.7,0,62,798,12.9
https://www.sports-reference.com/cfb/players/anthony-gonzalez-1.html,Ohio State,Big Ten,SO,DB,8,8,179,22.4,2,,,,,8,179,22.4
https://www.sports-reference.com/cfb/players/anthony-gonzalez-1.html,Ohio State,Big Ten,JR,DB,12,28,373,13.3,3,1,8,8.0,0,29,381,13.1
https://www.sports-reference.com/cfb/players/anthony-gonzalez-1.html,Ohio State,Big Ten,JR,WR,13,51,734,14.4,8,2,28,14.0,0,53,762,14.4
https://www.sports-reference.com/cfb/players/jason-hill-1.html,Washington State,Pac-10,FR,WR,12,,,,,,,,,0,0,
https://www.sports-reference.com/cfb/players/jason-hill-1.html,Washington State,Pac-10,SO,WR,11,45,1007,22.4,12,,,,,45,1007,22.4
https://www.sports-reference.com/cfb/players/jason-hill-1.html,Washington State,Pac-10,JR,WR,10,62,1097,17.7,13,1,-4,-4.0,0,63,1093,17.3
https://www.sports-reference.com/cfb/players/jason-hill-1.html,Washington State,Pac-10,SR,WR,10,41,600,14.6,7,2,-6,-3.0,0,43,594,13.8
https://www.sports-reference.com/cfb/players/johnathan-holland-1.html,Louisiana Tech,WAC,FR,WR,11,4,80,20.0,0,3,23,7.7,1,7,103,14.7
https://www.sports-reference.com/cfb/players/johnathan-holland-1.html,Louisiana Tech,WAC,SO,WR,12,19,422,22.2,1,4,61,15.3,1,23,483,21.0
https://www.sports-reference.com/cfb/players/johnathan-holland-1.html,Louisiana Tech,WAC,JR,WR,10,29,421,14.5,2,3,34,11.3,0,32,455,14.2
https://www.sports-reference.com/cfb/players/johnathan-holland-1.html,Louisiana Tech,WAC,SR,WR,13,33,503,15.2,3,1,-6,-6.0,0,34,497,14.6
https://www.sports-reference.com/cfb/players/dwayne-jarrett-1.html,USC,Pac-10,FR,WR,13,55,849,15.4,13,,,,,55,849,15.4
